,video_id,frame_index,label,viewpoint,display,instance_id,x_min,y_min,x_max,y_max,frame_path,video_text_path
104,000006,160,长裤,0,1,0,458,740,708,1166,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
105,000006,200,长袖Top,0,0,20000601,333,406,718,1278,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
106,000006,200,短裙,0,1,0,3,619,364,1228,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
107,000006,200,长袖Top,0,1,20000601,0,0,414,734,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
108,000006,240,长袖Top,0,0,20000601,351,472,719,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
109,000006,240,短裙,0,1,0,0,605,373,1199,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
110,000006,240,长袖Top,0,1,20000601,0,10,415,740,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
111,000006,280,长袖Top,0,1,20000601,134,320,565,639,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
112,000006,280,短裙,0,1,0,148,580,484,895,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
113,000006,320,长袖Top,0,1,20000601,241,474,478,710,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
114,000006,320,短裙,0,1,0,271,690,476,851,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
115,000006,320,长袖Top,0,0,20000601,12,610,260,927,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
116,000006,320,长款外套,0,0,0,457,579,566,861,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
117,000006,360,长袖Top,0,1,20000601,205,515,449,702,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
118,000006,360,短裙,0,1,0,200,657,394,847,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
119,000006,360,长袖Top,0,0,20000601,1,555,202,889,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
120,000006,360,长裤,0,1,0,1,779,175,1095,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
121,000006,360,长款外套,0,0,0,446,570,569,863,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000006_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000006.txt
122,000007,0,短外套,0,1,20000701,189,587,408,859,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
123,000007,0,长半身裙（到脚）,0,1,0,201,807,387,1153,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
124,000007,40,短外套,0,1,20000701,102,588,407,806,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
125,000007,40,长半身裙（到脚）,0,1,0,186,793,387,1160,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
126,000007,80,短外套,0,1,20000701,117,598,380,828,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
127,000007,80,长半身裙（到脚）,0,1,0,121,811,371,1220,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
128,000007,120,短外套,0,1,20000701,137,592,388,827,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
129,000007,120,长半身裙（到脚）,0,1,0,115,813,392,1217,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
130,000007,160,短外套,0,1,20000701,131,589,382,829,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
131,000007,160,长半身裙（到脚）,0,1,0,124,825,389,1216,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
132,000007,200,短外套,0,1,20000701,47,590,455,843,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
133,000007,200,长半身裙（到脚）,0,1,0,129,815,384,1207,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
134,000007,240,短外套,0,1,20000701,175,600,389,791,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
135,000007,240,长半身裙（到脚）,0,1,0,187,786,383,1090,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
136,000007,280,短外套,0,1,20000701,192,597,387,792,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
137,000007,280,长半身裙（到脚）,0,1,0,199,790,379,1098,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
138,000007,320,短外套,0,1,20000701,195,600,386,794,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
139,000007,320,长半身裙（到脚）,0,1,0,196,786,376,1104,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
140,000007,360,短外套,0,1,20000701,200,600,382,793,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
141,000007,360,长半身裙（到脚）,0,1,0,194,784,379,1099,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000007_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000007.txt
142,000008,0,长裤,0,1,20000801,162,665,353,1131,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
143,000008,0,长袖Top,0,1,0,137,533,344,705,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
144,000008,40,长袖Top,0,1,0,122,525,354,724,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
145,000008,40,长裤,0,1,20000801,167,662,359,1130,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
146,000008,80,长袖Top,0,1,0,109,525,365,726,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
147,000008,80,长裤,0,1,20000801,140,657,339,1139,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
148,000008,120,长袖Top,0,1,0,94,510,362,767,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
149,000008,120,长裤,0,1,20000801,117,654,309,1160,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
150,000008,160,长袖Top,0,1,0,96,452,391,765,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
151,000008,160,长裤,0,1,20000801,123,653,317,1160,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
152,000008,200,长袖Top,0,1,0,85,475,358,747,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
153,000008,200,长裤,0,1,20000801,123,652,310,1162,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
154,000008,240,长袖Top,0,1,0,184,505,409,800,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
155,000008,240,长裤,0,1,20000801,192,658,389,1175,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
156,000008,280,长袖Top,0,1,0,283,425,580,699,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
157,000008,280,长裤,0,1,20000801,272,608,582,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
158,000008,320,长袖Top,0,1,0,261,476,511,755,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
159,000008,320,长裤,0,1,20000801,275,638,611,1241,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
160,000008,360,长袖Top,0,1,0,192,561,370,772,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
161,000008,360,长裤,0,1,20000801,194,684,384,1070,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000008_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000008.txt
162,000009,0,长袖Top,0,1,0,1,317,726,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
163,000009,40,长袖Top,0,1,0,0,315,720,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
164,000009,80,长袖Top,0,1,0,0,315,721,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
165,000009,160,长袖Top,0,1,0,1,310,718,1280,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
166,000009,200,长袖Top,0,1,0,0,204,482,609,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
167,000009,200,中等半身裙（及膝）,0,1,20000901,0,584,607,1279,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
168,000009,240,长袖Top,0,1,0,38,314,399,551,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
169,000009,240,中等半身裙（及膝）,0,1,20000901,0,531,410,1029,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
170,000009,280,长袖Top,0,1,0,85,326,406,649,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
171,000009,280,中等半身裙（及膝）,0,1,20000901,65,507,423,981,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
172,000009,320,长袖Top,0,1,0,95,329,397,702,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
173,000009,320,中等半身裙（及膝）,0,1,20000901,81,502,393,983,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
174,000009,360,长袖Top,0,1,0,72,323,426,619,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
175,000009,360,中等半身裙（及膝）,0,1,20000901,43,504,390,977,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000009_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000009.txt
176,000010,0,长裤,0,1,20001001,366,613,593,1020,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
177,000010,0,短袖衬衫,0,1,0,371,465,598,654,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
178,000010,40,短袖衬衫,0,1,0,367,459,581,649,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
179,000010,40,长裤,0,1,20001001,357,617,576,1054,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
180,000010,80,短袖衬衫,0,1,0,376,465,582,653,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
181,000010,80,长裤,0,1,20001001,371,612,578,1058,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
182,000010,120,短袖衬衫,3,1,0,371,464,584,651,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
183,000010,120,长裤,3,1,20001001,370,616,581,1059,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
184,000010,160,短袖衬衫,0,1,0,356,460,579,654,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
185,000010,160,长裤,0,1,20001001,370,613,574,1056,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
186,000010,200,短袖衬衫,0,1,0,382,447,617,629,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
187,000010,200,长裤,0,1,20001001,366,607,570,1046,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
188,000010,240,短袖衬衫,0,1,0,382,448,611,631,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
189,000010,240,长裤,0,1,20001001,368,613,575,1050,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
190,000010,280,短袖衬衫,0,1,0,381,453,610,624,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
191,000010,280,长裤,0,1,20001001,367,620,575,1054,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
192,000010,320,短袖衬衫,0,1,0,368,460,600,649,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
193,000010,320,长裤,0,1,20001001,376,620,578,1053,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
194,000010,360,短袖Top,0,1,0,367,454,597,624,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
195,000010,360,长裤,0,1,20001001,373,625,574,1052,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000010_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000010.txt
196,000011,0,长袖连衣裙,0,1,20001101,0,296,467,1160,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
197,000011,40,长袖连衣裙,0,1,20001101,2,274,452,1163,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_40.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
198,000011,80,长袖连衣裙,0,1,20001101,0,279,463,1158,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_80.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
199,000011,120,长袖连衣裙,0,1,20001101,0,279,463,1145,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_120.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
200,000011,160,长袖连衣裙,0,1,20001101,1,295,466,1131,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_160.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
201,000011,200,长袖连衣裙,3,1,20001101,234,400,474,1018,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_200.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
202,000011,240,长袖连衣裙,1,1,20001101,292,451,551,919,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_240.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
203,000011,280,长袖连衣裙,2,1,20001101,242,481,451,904,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_280.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
204,000011,320,长袖连衣裙,1,1,20001101,268,479,465,898,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_320.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
205,000011,360,长袖连衣裙,1,1,20001101,278,476,493,894,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000011_360.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000011.txt
206,000012,0,短袖Top,0,1,20001201,304,535,456,703,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000012_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000012.txt
207,000012,0,短袖Top,0,1,20001201,461,500,704,771,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_frame\000012_0.jpg,D:\WorkSpace\Python\Taobao-live-product-identification\Live_data\Live_demo_20200117\video_text\000012.txt
